rating_id,user_id,store_id,star_rating
1429,2365,17617,3
1430,2384,17127,3
1431,2384,9843,4
1432,2384,1792,3
1433,2384,7267,4
1434,2384,12745,5
1435,2384,15140,4
1436,2384,17358,4
1437,2384,460,3
1438,2384,1706,2
1439,2384,5416,4
1440,2384,12795,3
1441,2384,17004,4
1442,2384,7261,3
1443,2384,6293,3
1444,2384,8931,3
1445,2384,14081,3
1446,2384,19070,2
1447,2384,10963,4
1448,2384,10210,5
1449,2384,2729,4
1450,2384,8353,2
1451,2384,13009,3
1452,2384,5302,5
1453,2384,3227,4
1454,2384,9786,3
1455,2384,13762,4
1456,2384,3931,3
1457,2384,4837,4
1458,2384,18189,4
1459,2384,13977,4
1460,2384,17418,2
1461,2384,4605,2
1462,2384,11117,3
1463,2384,4552,2
1464,2384,17290,1
1465,2384,18988,4
1466,2384,9068,3
1467,2384,14190,4
1468,2384,1409,2
1469,2384,4970,3
1470,2384,569,3
1471,2413,10494,5
1472,2413,16341,2
1473,2413,3089,5
1474,2413,2708,3
1475,2413,5929,3
1476,2413,10326,3
1477,2413,7807,2
1478,2413,1373,2
1479,2413,16621,4
1480,2413,13028,5
1481,2413,12018,2
1482,2413,736,4
1483,2413,14708,3
1484,2413,4624,3
1485,2413,3806,3
1486,2413,19016,5
1487,2413,7656,2
1488,2413,6793,5
1489,2413,826,3
1490,2413,14272,4
1491,2413,8540,2
1492,2413,5234,2
1493,2413,17918,2
1494,2413,18931,3
1495,2413,359,4
1496,2413,11630,5
1497,2413,7998,5
1498,2413,6859,4
1499,2413,11435,3
1500,2413,137,2
1501,2413,14109,4
1502,2419,14734,4
1503,2419,10923,4
1504,2419,4516,3
1505,2419,134,2
1506,2419,8244,4
1507,2419,14669,4
1508,2419,1312,5
1509,2419,10524,3
1510,2419,10689,3
1511,2419,18918,4
1512,2419,7970,5
1513,2419,9548,3
1514,2419,18608,5
1515,2419,2862,3
1516,2419,3987,3
1517,2419,6111,2
1518,2419,15551,2
1519,2419,11382,3
1520,2419,18015,4
1521,2419,13741,3
1522,2419,13251,2
1523,2419,14053,5
1524,2419,11546,5
1525,2419,16399,2
1526,2419,5814,4
1527,2419,10192,2
1528,2419,9245,4
1529,2419,28,4
1530,2462,6594,4
1531,2462,10208,3
1532,2462,155,3
1533,2462,15715,4
1534,2462,17348,4
1535,2462,14976,4
1536,2462,12582,4
1537,2462,1264,4
1538,2462,4013,3
1539,2462,5481,4
1540,2462,3574,3
1541,2462,13602,3
1542,2462,8871,3
1543,2462,3535,4
1544,2462,6138,4
1545,2462,8092,3
1546,2462,5741,3
1547,2462,17365,4
1548,2462,7069,3
1549,2462,2220,4
1550,2462,4846,5
1551,2462,17998,5
1552,2462,6254,2
1553,2462,10432,4
1554,2462,2044,4
1555,2462,4400,4
1556,2462,16074,3
1557,2462,7479,3
1558,2462,3624,3
1559,2462,12424,4
1560,2497,11278,4
1561,2497,8067,3
1562,2497,10020,5
1563,2497,18347,2
1564,2497,2301,1
1565,2497,7629,4
1566,2497,13099,4
1567,2497,3075,5
1568,2497,11,5
1569,2497,8378,2
1570,2497,6103,5
1571,2497,6543,5
1572,2497,3606,2
1573,2497,8806,4
1574,2497,15715,3
1575,2497,10083,4
1576,2497,16245,5
1577,2497,12682,2
1578,2497,12205,2
1579,2497,13468,1
1580,2497,18042,3
1581,2497,15108,4
1582,2497,11845,3
1583,2497,11054,3
1584,2497,7940,2
1585,2497,2392,2
1586,2497,3,3
1587,2541,1166,3
1588,2541,3610,1
1589,2541,11593,3
1590,2541,3719,4
1591,2541,2576,5
1592,2541,9475,4
1593,2541,10966,4
1594,2541,9400,3
1595,2541,7374,2
1596,2541,15966,4
1597,2541,16796,1
1598,2541,9123,5
1599,2541,8903,2
1600,2541,7910,3
1601,2541,11111,4
1602,2541,8365,3
1603,2541,4917,2
1604,2541,11221,3
1605,2541,16057,4
1606,2541,1263,5
1607,2541,3204,1
1608,2541,17311,4
1609,2541,6454,3
1610,2541,15600,1
1611,2541,4325,3
1612,2541,18475,4
1613,2541,16091,3
1614,2541,7436,3
1615,2541,9914,2
1616,2541,5810,4
1617,2541,13997,3
1618,2541,5775,2
1619,2541,16585,3
1620,2541,10352,4
1621,2541,3922,4
1622,2541,14957,4
1623,2541,8582,5
1624,2545,1985,5
1625,2545,13228,3
1626,2545,17600,5
1627,2545,16331,3
1628,2545,9556,2
1629,2545,14686,2
1630,2545,18592,3
1631,2545,4245,3
1632,2545,7137,3
1633,2545,17503,4
1634,2545,18588,4
1635,2545,9150,3
1636,2545,12693,3
1637,2545,6073,4
1638,2545,18772,3
1639,2545,12547,3
1640,2545,18766,3
1641,2545,6930,3
1642,2545,13048,4
1643,2545,11756,3
1644,2545,1692,5
1645,2545,10999,4
1646,2545,10798,4
1647,2545,3586,4
1648,2545,5201,5
1649,2545,16042,4
1650,2545,16969,5
1651,2545,17598,3
1652,2545,9658,3
1653,2545,11084,5
1654,2545,7939,4
1655,2545,6226,3
1656,2545,14966,3
1657,2545,3995,3
1658,2545,2245,4
1659,2545,14369,5
1660,2545,12600,4
1661,2587,548,5
1662,2587,4933,4
1663,2587,18279,5
1664,2587,931,3
1665,2587,16405,2
1666,2587,3711,2
1667,2587,481,5
1668,2587,17271,4
1669,2587,3094,3
1670,2587,91,4
1671,2587,1676,2
1672,2587,9297,4
1673,2587,9470,3
1674,2587,3504,5
1675,2587,5485,4
1676,2587,13026,4
1677,2587,11940,4
1678,2587,9737,2
1679,2587,3452,4
1680,2587,3079,3
1681,2587,13575,2
1682,2587,17946,5
1683,2587,6467,3
1684,2587,4072,5
1685,2587,1034,2
1686,2587,12423,2
1687,2587,11896,3
1688,2587,10358,2
1689,2587,10739,5
1690,2587,961,4
1691,2587,9890,3
1692,2587,2317,4
1693,2599,15315,4
1694,2599,7268,2
1695,2599,231,4
1696,2599,6173,3
1697,2599,12523,2
1698,2599,10122,3
1699,2599,16436,4
1700,2599,3278,4
1701,2599,10548,5
1702,2599,857,2
1703,2599,4913,4
1704,2599,10150,4
1705,2599,17490,3
1706,2599,12007,4
1707,2599,5154,2
1708,2599,15508,2
1709,2599,17317,4
1710,2599,2696,5
1711,2599,9983,1
1712,2599,7964,3
1713,2599,16048,3
1714,2599,884,3
1715,2599,3419,3
1716,2599,16882,5
1717,2599,16796,2
1718,2599,6750,3
1719,2599,9392,4
1720,2599,16908,3
1721,2599,16102,4
1722,2599,1082,3
1723,2599,17067,5
1724,2599,7736,4
1725,2599,10374,3
1726,2599,14029,3
1727,2599,7150,5
1728,2599,10859,3
1729,2664,16960,5
1730,2664,2768,4
1731,2664,12071,4
1732,2664,1579,2
1733,2664,11287,4
1734,2664,751,2
1735,2664,3790,4
1736,2664,11172,5
1737,2664,12687,3
1738,2664,18157,5
1739,2664,3374,4
1740,2664,3941,4
1741,2664,14808,4
1742,2664,8335,3
1743,2664,5661,2
1744,2664,147,3
1745,2664,3111,5
1746,2664,4539,3
1747,2664,17981,3
1748,2664,18305,3
1749,2664,2656,2
1750,2664,2795,5
1751,2664,3306,4
1752,2664,11451,4
1753,2664,19012,5
1754,2664,1518,4
1755,2664,356,4
1756,2664,9905,4
1757,2664,4620,4
1758,2664,3449,3
1759,2664,17002,2
1760,2664,3898,1
1761,2689,1542,5
1762,2689,15742,3
1763,2689,8188,3
1764,2689,16959,3
1765,2689,879,3
1766,2689,2238,3
1767,2689,15915,3
1768,2689,14231,4
1769,2689,17999,3
1770,2689,10117,3
1771,2689,3448,3
1772,2689,5505,3
1773,2689,10825,4
1774,2689,14400,4
1775,2689,19063,4
1776,2689,14230,4
1777,2689,15648,5
1778,2689,15816,4
1779,2689,12027,2
1780,2689,7287,2
1781,2689,1924,4
1782,2689,721,5
1783,2689,14544,4
1784,2689,8108,3
1785,2689,13230,4
1786,2689,6417,2
1787,2689,8903,5
1788,2689,2062,4
1789,2689,14338,2
1790,2689,13319,5
1791,2705,2138,4
1792,2705,12107,2
1793,2705,19053,4
1794,2705,3143,4
1795,2705,2050,5
1796,2705,7750,3
1797,2705,17547,3
1798,2705,4750,4
1799,2705,13833,4
1800,2705,16835,4
1801,2705,11525,2
1802,2705,8351,3
1803,2705,2055,2
1804,2705,17516,4
1805,2705,648,2
1806,2705,9775,3
1807,2705,1465,4
1808,2705,2542,4
1809,2705,7238,2
1810,2705,19094,4
1811,2705,909,4
1812,2736,11911,4
1813,2736,14930,5
1814,2736,12448,3
1815,2736,6619,3
1816,2736,3390,3
1817,2736,5488,3
1818,2736,10536,5
1819,2736,1752,4
1820,2736,7743,3
1821,2736,12417,4
1822,2736,13272,4
1823,2736,4250,2
1824,2736,507,3
1825,2736,9891,5
1826,2736,2726,1
1827,2736,6738,3
1828,2736,10063,3
1829,2736,17999,4
1830,2736,7766,4
1831,2736,1320,5
1832,2736,16662,5
1833,2736,13578,4
1834,2736,7107,3
1835,2736,2865,5
1836,2736,3954,4
1837,2736,2916,5
1838,2736,13866,2
1839,2736,18542,2
1840,2736,18334,3
1841,2736,18509,4
1842,2736,12755,4
1843,2736,8245,4
1844,2736,12572,3
1845,2736,3458,4
1846,2736,14680,4
1847,2736,8113,3
1848,2736,18543,5
1849,2736,18978,3
1850,2736,17675,3
1851,2736,7888,3
1852,2736,6885,4
1853,2736,17882,4
1854,2803,16672,3
1855,2803,4747,3
1856,2803,11985,4
1857,2803,3703,3
1858,2803,7025,4
1859,2803,15547,3
1860,2803,10360,4
1861,2803,274,2
1862,2803,8311,3
1863,2803,3596,4
1864,2803,3134,3
1865,2803,12911,3
1866,2803,5144,4
1867,2803,15051,3
1868,2803,265,3
1869,2803,18490,5
1870,2803,14488,3
1871,2803,14260,5
1872,2803,15386,3
1873,2803,689,2
1874,2803,6529,2
1875,2803,6784,3
1876,2803,5711,3
1877,2803,4999,3
1878,2803,10830,3
1879,2803,10013,3
1880,2803,11174,3
1881,2803,4037,2
1882,2803,9233,2
1883,2803,17840,2
1884,2803,9828,4
1885,2803,9622,3
1886,2803,17927,3
1887,2803,18830,3
1888,2803,2629,3
1889,2803,4677,2
1890,2803,15591,2
1891,2803,4696,4
1892,2836,13893,4
1893,2836,11956,4
1894,2836,12918,2
1895,2836,11159,5
1896,2836,5837,5
1897,2836,13196,4
1898,2836,3424,5
1899,2836,1920,4
1900,2836,11230,3
1901,2836,13155,4
1902,2836,10888,1
1903,2836,12656,4
1904,2836,9721,4
1905,2836,12386,3
1906,2836,10676,5
1907,2836,17105,2
1908,2836,17019,4
1909,2836,6130,4
1910,2836,5022,4
1911,2836,16845,4
1912,2836,6815,4
1913,2836,8379,4
1914,2836,16391,3
1915,2840,16057,4
1916,2840,17014,3
1917,2840,1960,5
1918,2840,11098,2
1919,2840,7293,2
1920,2840,2161,4
1921,2840,6397,3
1922,2840,15278,4
1923,2840,5351,3
1924,2840,2625,4
1925,2840,6959,5
1926,2840,525,3
1927,2840,9336,3
1928,2840,15840,3
1929,2840,15622,4
1930,2840,7414,4
1931,2840,842,3
1932,2840,9773,3
1933,2840,9370,4
1934,2840,1643,4
1935,2840,9209,4
1936,2840,6328,2
1937,2840,3778,4
1938,2840,16676,3
1939,2845,17975,3
1940,2845,584,4
1941,2845,9868,4
1942,2845,15119,2
1943,2845,7381,4
1944,2845,12355,3
1945,2845,12611,2
1946,2845,12187,4
1947,2845,19142,5
1948,2845,10902,4
1949,2845,11258,2
1950,2845,10383,2
1951,2845,3775,4
1952,2845,14506,4
1953,2845,16048,3
1954,2845,5586,2
1955,2845,19110,5
1956,2845,4525,4
1957,2845,4786,4
1958,2845,16519,2
1959,2845,18396,3
1960,2845,1430,4
1961,2845,18469,5
1962,2845,12198,4
1963,2845,8285,4
1964,2887,17346,4
1965,2887,4852,4
1966,2887,12975,4
1967,2887,8225,3
1968,2887,11365,4
1969,2887,6804,5
1970,2887,15542,3
1971,2887,711,3
1972,2887,1354,4
1973,2887,14053,5
1974,2887,6543,4
1975,2887,4636,3
1976,2887,16640,4
1977,2887,3786,4
1978,2887,9858,4
1979,2887,2982,2
1980,2887,15469,3
1981,2887,18594,1
1982,2887,6363,4
1983,2887,14222,5
1984,2887,3395,3
1985,2887,11636,4
1986,2887,19058,3
1987,2887,12401,5
1988,2887,15120,3
1989,2887,6851,3
1990,2922,2460,5
1991,2922,2396,3
1992,2922,16932,3
1993,2922,6062,4
1994,2922,158,3
1995,2922,2629,2
1996,2922,12759,5
1997,2922,597,4
1998,2922,12245,5
1999,2922,2294,2
2000,2922,4519,4
2001,2922,8916,4
2002,2922,19068,3
2003,2922,2841,4
2004,2922,6971,5
2005,2922,10948,4
2006,2922,2653,3
2007,2922,8841,2
2008,2922,2653,5
2009,2922,8055,1
2010,2922,16904,2
2011,2922,6337,3
2012,2922,4229,3
2013,2951,8878,5
2014,2951,7391,4
2015,2951,18383,5
2016,2951,14773,4
2017,2951,17213,3
2018,2951,13128,1
2019,2951,973,4
2020,2951,18,3
2021,2951,14411,4
2022,2951,6756,5
2023,2951,5376,5
2024,2951,5853,4
2025,2951,15354,3
2026,2951,5484,5
2027,2951,4894,1
2028,2951,14090,4
2029,2951,15862,3
2030,2951,1129,3
2031,2951,1873,3
2032,2951,17144,3
2033,2951,7942,5
2034,2951,3393,3
2035,2951,11222,2
2036,2951,1160,3
2037,2951,7745,4
2038,2951,18039,2
2039,2951,18371,3
2040,2951,7770,5
2041,2951,9471,3
2042,2951,10277,2
2043,2951,12775,3
2044,2951,15156,3
2045,2951,389,3
2046,2951,18191,4
2047,2951,9958,5
2048,2951,17231,2
2049,2981,18586,4
2050,2981,1619,3
2051,2981,17779,3
2052,2981,8143,5
2053,2981,2190,3
2054,2981,16473,4
2055,2981,5883,2
2056,2981,1537,4
2057,2981,3169,3
2058,2981,17858,4
2059,2981,10122,3
2060,2981,9493,4
2061,2981,14123,3
2062,2981,9671,5
2063,2981,16634,3
2064,2981,184,4
2065,2981,18397,4
2066,2981,8691,5
2067,2981,7369,5
2068,2981,9008,4
2069,2981,514,4
2070,2981,2550,4
2071,2981,4741,2
2072,2981,15702,4
2073,2981,2524,1
2074,2981,7723,3
2075,2981,5625,5
2076,2981,3149,4
2077,2981,5632,4
2078,2981,11229,3
2079,2982,10697,4
2080,2982,9804,3
2081,2982,1584,5
2082,2982,9676,4
2083,2982,17883,2
2084,2982,15860,3
2085,2982,7587,4
2086,2982,15441,3
2087,2982,16827,2
2088,2982,11131,1
2089,2982,14237,2
2090,2982,7135,4
2091,2982,12039,5
2092,2982,15578,3
2093,2982,6055,5
2094,2982,2379,4
2095,2982,2867,5
2096,2982,13982,2
2097,2982,19124,3
2098,2982,9554,2
2099,2982,13734,2
2100,2982,14185,3
2101,2982,15793,4
2102,2982,9645,2
2103,2982,4807,5
2104,2982,11388,4
2105,2982,1337,4
2106,2982,9701,2
2107,2982,8734,3
2108,2982,6172,4
2109,2982,15391,5
2110,3083,10897,3
2111,3083,13528,3
2112,3083,1442,1
2113,3083,18384,3
2114,3083,10525,3
2115,3083,10287,3
2116,3083,19101,4
2117,3083,11671,5
2118,3083,11939,5
2119,3083,1669,4
2120,3083,14598,3
2121,3083,2207,4
2122,3083,12653,4
2123,3083,18097,3
2124,3083,12586,4
2125,3083,2312,4
2126,3083,16383,3
2127,3083,18375,3
2128,3083,7032,3
2129,3083,12243,3
2130,3083,18952,4
2131,3083,17270,4
2132,3083,12998,2
2133,3083,2133,3
2134,3083,4777,4
2135,3083,815,4
2136,3083,6100,3
2137,3083,14218,4
2138,3083,10026,3
2139,3083,12463,3
2140,3083,10789,5
2141,3083,12667,3
2142,3083,10792,2
2143,3083,5897,4
2144,3083,14993,4
2145,3083,3782,5
2146,3083,12753,5
2147,3083,5258,4
2148,3083,2259,4
2149,3097,17467,4
2150,3097,5705,3
2151,3097,12714,2
2152,3097,13238,4
2153,3097,15319,5
2154,3097,10424,5
2155,3097,4438,2
2156,3097,5301,4
2157,3097,8991,5
2158,3097,18595,4
2159,3097,15931,3
2160,3097,1351,2
2161,3097,17001,4
2162,3097,9761,4
2163,3097,539,4
2164,3097,9302,3
2165,3097,5627,3
2166,3097,11083,3
2167,3097,8532,4
2168,3097,18769,4
2169,3097,11763,3
2170,3097,16686,4
2171,3097,10151,5
2172,3097,10587,4
2173,3097,13769,2
2174,3097,17174,4
2175,3105,1002,3
2176,3105,2930,4
2177,3105,1291,2
2178,3105,3876,5
2179,3105,5019,5
2180,3105,15223,3
2181,3105,13862,3
2182,3105,8242,2
2183,3105,3516,3
2184,3105,5015,5
2185,3105,16348,4
2186,3105,11644,3
2187,3105,6251,3
2188,3105,16421,2
2189,3105,8643,3
2190,3105,18368,4
2191,3105,12038,5
2192,3105,18265,4
2193,3105,7387,4
2194,3105,17646,5
2195,3105,7589,3
2196,3105,11023,3
2197,3105,13632,2
2198,3105,12476,3
2199,3123,10998,2
2200,3123,15636,2
2201,3123,10468,4
2202,3123,15445,3
2203,3123,17566,3
2204,3123,10492,3
2205,3123,16534,3
2206,3123,15940,2
2207,3123,9926,3
2208,3123,19004,4
2209,3123,2818,4
2210,3123,11833,3
2211,3123,429,4
2212,3123,6426,3
2213,3123,12864,2
2214,3123,5328,2
2215,3123,5615,4
2216,3123,11634,2
2217,3123,18318,3
2218,3123,7853,4
2219,3123,6754,3
2220,3123,35,2
2221,3123,17964,2
2222,3123,2331,4
2223,3123,12664,3
2224,3123,16373,5
2225,3123,10107,4
2226,3123,4920,3
2227,3123,5799,3
2228,3123,14649,4
2229,3123,509,4
2230,3123,4093,4
2231,3123,1974,2
2232,3123,6601,5
2233,3123,3276,5
2234,3123,7664,2
2235,3123,17361,2
2236,3123,3066,3
2237,3198,2776,3
2238,3198,5657,2
2239,3198,14195,4
2240,3198,15167,4
2241,3198,2600,2
2242,3198,12644,2
2243,3198,18080,4
2244,3198,13940,4
2245,3198,12486,2
2246,3198,14747,4
2247,3198,16337,5
2248,3198,18150,2
2249,3198,8032,2
2250,3198,7354,3
2251,3198,16413,3
2252,3198,17091,4
2253,3198,2279,2
2254,3198,18935,5
2255,3198,18499,4
2256,3198,7138,3
2257,3198,2287,2
2258,3198,1252,3
2259,3198,6773,4
2260,3198,12733,3
2261,3198,6721,4
2262,3198,883,2
2263,3198,4502,3
2264,3198,16225,4
2265,3198,4088,4
2266,3385,12249,5
2267,3385,16854,4
2268,3385,7236,3
2269,3385,3471,3
2270,3385,18763,4
2271,3385,13974,3
2272,3385,14696,4
2273,3385,12312,3
2274,3385,7654,3
2275,3385,105,4
2276,3385,14366,4
2277,3385,2556,4
2278,3385,4752,4
2279,3385,18670,5
2280,3385,12987,2
2281,3385,15012,2
2282,3385,3116,3
2283,3385,2132,4
2284,3385,11751,3
2285,3385,3306,4
2286,3385,16282,4
2287,3385,17586,4
2288,3385,12618,3
2289,3385,19031,5
2290,3385,12308,4
2291,3385,13743,3
2292,3385,5183,3
2293,3385,19022,3
2294,3385,9460,2
2295,3388,1276,5
2296,3388,16113,3
2297,3388,6818,3
2298,3388,4970,3
2299,3388,18043,2
2300,3388,13273,5
2301,3388,7693,4
2302,3388,9417,5
2303,3388,18148,3
2304,3388,15737,2
2305,3388,17009,3
2306,3388,7054,3
2307,3388,10461,2
2308,3388,444,5
2309,3388,16739,5
2310,3388,12193,5
2311,3388,6389,4
2312,3388,16830,3
2313,3388,9961,3
2314,3388,11156,4
2315,3388,6327,3
2316,3388,212,3
2317,3388,792,3
2318,3388,5480,2
2319,3388,16233,3
2320,3388,11776,4
2321,3388,16901,5
2322,3388,456,3
2323,3388,13281,5
2324,3388,2431,3
2325,3475,5756,4
2326,3475,6329,5
2327,3475,14165,5
2328,3475,6307,4
2329,3475,3950,4
2330,3475,12552,4
2331,3475,4390,4
2332,3475,12893,2
2333,3475,12099,3
2334,3475,4303,3
2335,3475,14385,4
2336,3475,557,3
2337,3475,14171,4
2338,3475,9229,4
2339,3475,1842,4
2340,3475,18568,3
2341,3475,4545,5
2342,3475,13750,3
2343,3475,14875,4
2344,3475,6010,2
2345,3475,17517,2
2346,3475,354,5
2347,3475,2080,3
2348,3485,15745,3
2349,3485,543,3
2350,3485,5770,3
2351,3485,8486,3
2352,3485,9856,2
2353,3485,4423,1
2354,3485,3632,5
2355,3485,18873,4
2356,3485,18098,3
2357,3485,15509,4
2358,3485,9940,1
2359,3485,12395,3
2360,3485,13635,4
2361,3485,17115,2
2362,3485,12676,3
2363,3485,4314,2
2364,3485,8539,2
2365,3485,2880,4
2366,3485,8426,3
2367,3485,15181,3
2368,3485,3654,5
2369,3485,7236,3
2370,3485,15324,3
2371,3485,16168,3
2372,3485,16737,3
2373,3485,3952,5
2374,3485,12179,3
2375,3485,4341,2
2376,3485,5232,2
2377,3485,2963,2
2378,3485,13703,4
2379,3485,2041,2
2380,3485,19035,2
2381,3485,3568,5
2382,3485,15629,4
2383,3485,5486,5
2384,3485,7169,2
2385,3485,8463,4
2386,3485,10198,3
2387,3529,12938,3
2388,3529,18694,3
2389,3529,12797,4
2390,3529,3228,3
2391,3529,1629,3
2392,3529,858,2
2393,3529,17493,4
2394,3529,18304,3
2395,3529,6477,3
2396,3529,10000,4
2397,3529,8102,4
2398,3529,16289,4
2399,3529,11432,3
2400,3529,13600,4
2401,3529,13897,4
2402,3529,16658,4
2403,3529,13224,3
2404,3529,18361,5
2405,3529,17095,3
2406,3529,12585,5
2407,3529,16474,5
2408,3529,4585,4
2409,3529,256,3
2410,3529,17425,4
2411,3529,3105,4
2412,3529,9839,4
2413,3529,13485,3
2414,3529,7320,3
2415,3529,1173,4
2416,3529,5467,3
2417,3529,5270,4
2418,3529,5045,3
2419,3529,18446,4
2420,3578,9746,2
2421,3578,8575,5
2422,3578,3187,3
2423,3578,3854,2
2424,3578,10489,4
2425,3578,14976,2
2426,3578,12870,2
2427,3578,15000,4
2428,3578,14035,4
2429,3578,15217,3
2430,3578,4279,3
2431,3578,5918,3
2432,3578,3814,3
2433,3578,18252,3
2434,3578,7602,3
2435,3578,13139,3
2436,3578,15408,3
2437,3578,4172,2
2438,3578,2464,4
2439,3578,11068,3
2440,3578,12297,4
2441,3578,6054,4
2442,3578,12216,4
2443,3578,9112,3
2444,3578,3166,3
2445,3578,992,4
2446,3578,14681,3
2447,3578,4186,3
2448,3578,3534,3
2449,3578,911,3
2450,3578,5225,2
2451,3578,18988,3
2452,3578,424,4
2453,3578,16603,3
2454,3578,13553,4
2455,3578,6512,4
2456,3578,5494,5
2457,3578,16208,4
2458,3616,3466,4
2459,3616,6639,2
2460,3616,15933,3
2461,3616,3443,4
2462,3616,3924,1
2463,3616,12114,3
2464,3616,13403,4
2465,3616,13903,4
2466,3616,12530,3
2467,3616,6409,4
2468,3616,5594,4
2469,3616,13975,5
2470,3616,12255,4
2471,3616,4305,2
2472,3616,2363,2
2473,3616,8885,3
2474,3616,10752,2
2475,3616,2038,2
2476,3616,1727,1
2477,3616,1191,3
2478,3616,14091,3
2479,3616,18742,4
2480,3616,3934,5
2481,3616,4671,3
2482,3616,17216,5
2483,3616,19086,3
2484,3655,8844,3
2485,3655,7352,5
2486,3655,4271,4
2487,3655,11858,2
2488,3655,1340,4
2489,3655,2330,5
2490,3655,1429,4
2491,3655,11684,3
2492,3655,990,3
2493,3655,16353,3
2494,3655,18908,3
2495,3655,17718,4
2496,3655,12139,3
2497,3655,1493,5
2498,3655,10175,2
2499,3655,3744,5
2500,3655,18629,5
2501,3655,271,5
2502,3655,2679,4
2503,3655,8641,4
2504,3655,2745,3
2505,3655,3660,5
2506,3655,3402,3
2507,3655,18541,3
2508,3655,5155,4
2509,3655,8256,5
2510,3655,264,2
2511,3655,6876,4
2512,3655,4205,3
2513,3655,16168,3
2514,3655,3429,5
2515,3655,15750,3
2516,3655,16848,4
2517,3655,7771,5
2518,3655,6851,5
2519,3655,427,5
2520,3655,1166,4
2521,3655,4536,2
2522,3655,6245,2
2523,3661,2176,3
2524,3661,14520,2
2525,3661,12000,4
2526,3661,13689,3
2527,3661,9085,5
2528,3661,15707,2
2529,3661,15399,4
2530,3661,18201,4
2531,3661,13510,4
2532,3661,4332,5
2533,3661,3319,3
2534,3661,3104,3
2535,3661,6817,2
2536,3661,4772,4
2537,3661,6027,3
2538,3661,3668,5
2539,3661,17306,2
2540,3661,7397,5
2541,3661,12661,5
2542,3661,14986,4
2543,3661,483,4
2544,3661,16060,5
2545,3661,5129,4
2546,3661,18607,5
2547,3661,14866,3
2548,3661,15091,4
2549,3661,11735,3
2550,3661,13356,2
2551,3661,8910,3
2552,3661,713,5
2553,3661,5184,5
2554,3661,6847,4
2555,3661,11698,5
2556,3661,1117,4
2557,3661,4043,2
2558,3661,8411,1
2559,3661,14544,4
2560,3661,440,3
2561,3661,10734,4
2562,3661,10284,2
2563,3661,1886,3
2564,3661,9817,4
2565,3661,17732,4
2566,3661,210,3
2567,3682,14618,3
2568,3682,2007,2
2569,3682,18246,1
2570,3682,18149,3
2571,3682,18764,3
2572,3682,561,2
2573,3682,14479,3
2574,3682,7368,2
2575,3682,4507,4
2576,3682,5166,4
2577,3682,16297,5
2578,3682,705,5
2579,3682,5326,2
2580,3682,18637,5
2581,3682,15915,3
2582,3682,10651,3
2583,3682,96,4
2584,3682,6170,1
2585,3682,603,4
2586,3682,13419,3
2587,3682,12239,4
2588,3682,1580,4
2589,3682,9664,3
2590,3682,15189,4
2591,3682,14026,3
2592,3682,579,5
2593,3682,13721,4
2594,3682,13252,5
2595,3682,4869,4
2596,3682,14216,3
2597,3682,98,5
2598,3773,13676,4
2599,3773,9105,4
2600,3773,8661,4
2601,3773,3489,3
2602,3773,16122,1
2603,3773,4747,5
2604,3773,10971,3
2605,3773,7163,1
2606,3773,3345,1
2607,3773,1418,1
2608,3773,15016,3
2609,3773,14250,4
2610,3773,4145,3
2611,3773,4047,3
2612,3773,9222,5
2613,3773,18855,5
2614,3773,9353,2
2615,3773,18943,4
2616,3773,5453,4
2617,3773,16319,3
2618,3773,14990,5
2619,3773,3311,2
2620,3773,5528,4
2621,3773,9818,5
2622,3773,10952,4
2623,3773,4527,3
2624,3773,2444,3
2625,3773,16116,4
2626,3812,6125,5
2627,3812,12840,2
2628,3812,16124,4
2629,3812,1682,4
2630,3812,2324,3
2631,3812,14801,4
2632,3812,4240,2
2633,3812,3772,1
2634,3812,16488,5
2635,3812,9458,3
2636,3812,18929,3
2637,3812,3713,5
2638,3812,726,4
2639,3812,9567,2
2640,3812,9641,1
2641,3812,4102,3
2642,3812,18828,2
2643,3812,18310,4
2644,3812,1073,4
2645,3812,3573,3
2646,3812,11084,3
2647,3812,1069,5
2648,3812,18699,4
2649,3812,8846,5
2650,3812,16058,1
2651,3812,12773,4
2652,3812,15458,3
2653,3812,8719,5
2654,3812,11862,2
2655,3812,10500,3
2656,3812,14786,3
2657,3812,692,3
2658,3815,7614,4
2659,3815,15748,3
2660,3815,1280,4
2661,3815,8630,2
2662,3815,4433,1
2663,3815,5012,4
2664,3815,12341,5
2665,3815,5145,2
2666,3815,7018,4
2667,3815,16320,4
2668,3815,4650,4
2669,3815,2047,4
2670,3815,4437,5
2671,3815,15058,3
2672,3815,7511,2
2673,3815,8910,3
2674,3815,7400,5
2675,3815,12696,3
2676,3815,3186,2
2677,3815,6386,3
2678,3815,12941,3
2679,3815,6206,4
2680,3815,16151,2
2681,3815,11509,4
2682,3815,5575,4
2683,3815,3584,4
2684,3815,18612,4
2685,3815,14772,3
2686,3815,9425,3
2687,3815,10774,3
2688,3815,2850,2
2689,3815,17547,5
2690,3815,2116,4
2691,3815,11688,4
2692,3815,11398,4
2693,3815,6576,4
2694,3815,1216,4
2695,3815,4845,4
2696,3819,17050,4
2697,3819,6682,4
2698,3819,4245,4
2699,3819,3155,3
2700,3819,18762,2
2701,3819,1434,5
2702,3819,14213,3
2703,3819,14855,3
2704,3819,659,3
2705,3819,18645,4
2706,3819,10097,5
